DateTime,stage 1 feed conductivity (us/cm),stage 1 feed pressure (psi),stage 1 permeate flowrate (gpm),stage 1 permeate conductivity (us/cm),stage 1 concentrate flowrate (gpm),stage 1 concentrate pressure (psi),stage 2 feed pressure (psi),stage 2 permeate flowrate (gpm),stage 2 permeate conductivity (us/cm),stage 2 concentrate flowrate (gpm),stage 2 concentrate pressure (psi),stage 2 concentrate conductivity (us/cm)
1/21/2021,1054.309937,152.0299988,1481.619995,22,1074.719971,141.4799957,167.6199951,647.5999756,28.87999916,427.1199951,160.5399933,5842.319824
1/22/2021,1058.109985,152.4299927,1473.319946,20.96999931,1082.73996,141.8000031,168.1199951,653.4799805,27.87999916,429.2599792,161.1199951,5895.119629
1/23/2021,1059.02002,152.2599945,1461.419922,20,1078.559967,141.8600006,169.8899994,651.0999756,26,427.4599915,162.8300018,5867.489746
1/24/2021,1032.76001,150.519989,1387.789917,20,1097.71994,140.0299988,167.6900024,639.1499634,25.75,458.5699768,160.3600006,5385.870117
1/25/2021,1019.22998,152.7200012,1437.369995,20,1099.289978,142.1799927,169.5800018,640.5599976,25.25,458.7299805,161.8699951,5295.279785
1/26/2021,1037.319946,153.6999969,1403.099976,19,1083.959991,143.0899963,171.0899963,625.1400146,24,458.8199768,163.6600037,5322.989746
1/27/2021,1061.47998,153.3099976,1428.609985,19,1085.259949,142.7200012,170.5399933,625.0199585,24,460.2399902,163.1199951,5466.439941
1/28/2021,1087.419922,151.4400024,1393.799927,19.02999878,1085.48999,141.0099945,169.0800018,625.3200073,24.11999893,460.1699829,161.5800018,5617.25
1/29/2021,949.539978,153.5500031,1417.829956,19,1099.589935,142.9100037,170.3199921,637.3299561,24,462.2599792,162.6499939,4752.5
1/30/2021,1040.199951,153.9100037,1374.77002,19,1084.319977,143.5599976,171.4599915,622.8499756,24,461.4700012,163.8699951,5155.719727
1/31/2021,1055.98999,5.670000076,0.599999964,68,0.339999981,5.849999905,6.059999943,0.039999999,71.75,0.299999982,6.349999905,151
2/1/2021,1048.859985,5.650000095,0.569999993,69,0.350000001,5.799999714,6.019999981,0.07,73,0.280000001,6.299999714,159
2/2/2021,1092.140015,4.610000134,0.439999998,0,0.309999995,0.01,5.039999962,0.089999996,0,0.219999999,5.339999676,148
2/3/2021,1083.089966,4.659999847,0.689999998,72.97000122,26.90999946,5.839999676,9.529999733,26.55999947,19.12999916,0.349999994,9.909999847,71.97000122
2/4/2021,1078.079956,151.25,1503.76001,20.96999931,1032.189972,141.0500031,170.9400024,642.7999878,30,389.3899841,164.5999908,6457.319824
2/5/2021,1064.119995,4.839999676,0.399999976,66,0.369999982,4.989999771,5.170000076,0.07,69,0.299999982,5.429999828,164
2/6/2021,1056,152.4499969,1515.75,21.02999878,1042.869965,142.2299957,171.8099976,646.0999756,30,396.769989,165.3300018,6179.009766
2/7/2021,1029.829956,152.0999908,1526.77002,19.96999931,1033.179993,141.9899902,170.8199921,650.9299927,29,382.25,164.5399933,6303.310059
2/8/2021,1022.409973,150.8000031,1514.859985,19,1030.209961,140.5699921,169.8999939,649.8499756,28.87999916,380.3599854,163.6900024,6279.5
2/9/2021,996.6799927,151.0899963,1534.140015,19,1052.109955,140.6999969,167.5699921,648.6599731,28,403.4499817,161.1299896,5875.22998
2/10/2021,1042.809937,152.1199951,1522.47998,20,1044.879974,141.7700043,170.9400024,649.0999756,28,395.7799988,164.3600006,6238.159668
2/11/2021,1034.209961,8.090000153,0.599999964,69.02999878,1.259999961,8.329999924,8.380000114,0.909999967,66.12999725,0.349999994,8.649999619,138
2/12/2021,1069.859985,152.8199921,1501.119995,21,1036.329956,142.8399963,172.5599976,639.3999634,29,396.9299927,165.9799957,6290.949707
2/13/2021,1064.910034,153.1399994,1458.599976,20,1035.850006,143.25,173.0699921,640.6900024,28,395.1600037,166.7099915,6253.449707
2/14/2021,1025.22998,153.4599915,1466.130005,20,1043.48996,143.2099915,172.5399933,631.9799805,27,411.5099792,165.8899994,5792.739746
2/15/2021,1003.929993,153.6199951,1439.939941,19.02999878,1046.669952,143.5500031,172.8199921,636.0199585,26,410.6499939,166.1900024,5662.919922
2/16/2021,1007.929993,5.449999809,0.439999998,66,0.290000001,5.619999886,5.799999714,0.01,64,0.280000001,6.099999905,153
2/17/2021,998.789978,4.789999962,0.589999974,0.029999999,0.319999993,4.989999771,5.210000038,0.099999994,77.75,0.219999999,5.46999979,148
2/18/2021,1000.109985,4.809999943,0.610000014,99.02999878,0.239999995,4.980000019,5.190000057,0.099999994,99.87999725,0.140000001,5.440000057,159
2/19/2021,1051.689941,153.6999969,1435.429932,21,1047.77002,143.6299896,172.75,639.3900146,27,408.3800049,166.0599976,5898.259766
2/20/2021,1039.160034,153.4100037,1464.599976,21,1049.429962,143.3000031,172.4899902,636.7099609,26.93999863,412.7200012,165.8899994,5821.5
2/21/2021,1002.649963,153.5800018,1440.01001,20,1045.509949,143.4700012,172.769989,633.4699707,25,412.039978,166.0800018,5626.689941
2/22/2021,989.8999634,153.0500031,1477.400024,20,1045.559967,143.1299896,172.4599915,632.4799805,25,413.0799866,165.6699982,5546.120117
2/23/2021,1018.73999,153.269989,1445.119995,21,1059.779999,143.0500031,171.8199921,632.25,26,427.5299988,164.7200012,5556.989746
2/24/2021,1012.409973,152.3999939,1481.48999,20,1069.289948,142.1199951,170.4799957,644.7199707,25,424.5699768,163.5299988,5640.739746
2/25/2021,1002.719971,6.859999657,0.629999995,200,0.379999995,6.940000057,7.269999981,0.099999994,300,0.280000001,7.549999714,1445.5
2/26/2021,1036.130005,153.5599976,1428.98999,20,1058.949951,143.3799896,172.2399902,629.7799683,25,429.1699829,165.269989,5656.120117
2/27/2021,1019.149963,153.4100037,1423.909912,20,1048.899994,143.4899902,172.3999939,626.8200073,25,422.0799866,165.6600037,5530.799805
2/28/2021,979.3399658,152.9899902,1436.369995,20,1048.409973,143,172.1399994,621.1599731,24,427.25,165.2200012,5275.560059
3/1/2021,980.4699707,153.2200012,1429.039917,19,1049.669983,143.2099915,172.4799957,620.8699951,23,428.7999878,165.6499939,5235.259766
3/2/2021,1000.789978,154.0899963,1422.890015,19,1048.709991,144.2299957,173.2799988,621.3800049,23,427.3299866,166.2599945,5386.629883
3/3/2021,2.899999857,4.630000114,0.409999996,6,0.450000003,3.079999924,0.550000012,0.170000002,0,0.280000001,1,940.0199585
3/4/2021,1011.399963,153.5,1416.469971,19.02999878,1050.459991,143.5200043,172.5899963,624.2399902,24,426.2200012,165.8699951,5469.259766
3/5/2021,986.9899902,151.1799927,1388.869995,20,1048.099945,141.4499969,170.7299957,622.1499634,24.25,425.9499817,163.8199921,5330
3/6/2021,994.0599976,153.4400024,1386.130005,20,1050.429993,143.4599915,172.3000031,622.4500122,24,427.9799805,165.3600006,5416.5
3/6/2021,994.0599976,153.4400024,1386.130005,20,1050.429993,143.4599915,172.3000031,622.4500122,24,427.9799805,165.3600006,5416.5
3/7/2021,963.6300049,153.0699921,1409.25,19,1049.079987,142.9599915,172.0699921,624.3200073,23,424.7599792,164.9899902,5240.509766
3/8/2021,945.8599854,4.809999943,0.539999962,61,0.399999976,4.960000038,5.199999809,0.099999994,62,0.299999982,5.489999771,145
3/9/2021,989.3299561,153.4100037,1424.719971,19,1054.019989,143.3300018,172.1699982,628.8699951,23,425.1499939,165.25,5404.5
3/10/2021,980.0299683,4.639999866,0.370000005,0,0.23,0,0,0.059999999,0,0.170000002,0,22
3/11/2021,937.8299561,153.1299896,1402.02002,16,1042.72998,142.9199982,171.6399994,619.3599854,21.25,423.3699951,164.6799927,5134.989746
3/12/2021,949.3699951,153.4700012,1400.049927,17.87999916,1057.899994,143.1900024,172.0399933,626.8900146,22,431.0099792,164.9299927,5140.049805
3/13/2021,1003.829956,152.7899933,1390.099976,19,1035.97995,142.9199982,171.8699951,609.7099609,23.93999863,426.269989,165.1299896,5478.870117
3/14/2021,971.6599731,153.6600037,1402.030029,19,1059.559967,143.6499939,172.5299988,631.8399658,23,427.7200012,165.4700012,5272.5
3/15/2021,969.7599487,153.25,1377.390015,19,1056.48999,143.1499939,172.0699921,628.5599976,23,427.9299927,165.1499939,5227.120117
3/16/2021,986.3499756,152.8899994,1455.179932,18,1052.589935,142.75,171.6399994,620.8299561,23,431.7599792,164.6699982,5345.009766
3/17/2021,997.7299805,5.049999714,0.629999995,60,0.369999997,5.259999752,5.449999809,0.089999996,61,0.280000001,5.71999979,161
3/18/2021,1007.529968,153.1799927,1441.829956,20,1049.889954,143.1600037,171.9899902,631.3399658,24,418.5499878,165.0299988,5517.509766
3/19/2021,933.8399658,150.8699951,1436.279907,19.96999931,1061.519958,140.6399994,169.0800018,636.4799805,24,425.039978,161.8499908,5173.25
3/20/2021,1040.369995,153.7799988,1417.539917,21,1061.51001,143.5699921,172.3199921,634.8900146,25.93999863,426.6199951,165.3300018,5659.129883
3/21/2021,992.4299927,153.4400024,1421.939941,20,1066.199951,143.4700012,172.0800018,637.3299561,24,428.8699951,165.0299988,5360.379883
3/22/2021,988.4199829,153.0899963,1396.780029,19,1073.089966,142.6999969,171.1900024,642.5999756,24,430.4899902,163.9499969,5391.009766
3/23/2021,1023.279968,153.2200012,1442.719971,20.02999878,1083.429993,142.8099976,170.6100006,639.8200073,24.87999916,443.6099854,163.4700012,5596.02002
3/24/2021,1038.599976,153.6699982,1389.449951,20,1053.98996,143.5500031,172.4899902,631.3999634,25,422.5899963,165.6699982,5591.5
3/25/2021,1041.689941,154.0699921,1420.329956,19.02999878,1057.799957,144.0099945,172.4100037,631.4599609,24,426.3399963,165.4100037,5706
3/26/2021,1045.589966,153.7799988,1411.77002,19.02999878,1048.97998,143.7899933,172.9400024,624.6900024,24,424.289978,165.9599915,5636.5
3/27/2021,1038.77002,152.3999939,1405.439941,20,1175.690002,141.6199951,166.269989,614.7000122,23,560.9899902,157.1299896,4563.489746
3/28/2021,1007.339966,152.3399963,1352.390015,20.11999893,1176.029968,141.4100037,165.7200012,617.3099976,22.87999916,558.7199707,156.6699982,4430.489746
3/29/2021,999.9799805,151.1399994,1422.289917,20,1175.369995,140.3699951,164.8999939,615.9199829,23,559.4500122,155.7599945,4303.5
3/30/2021,847.6799927,151.0899963,1436.289917,17,1177.089966,139.9899902,163.9400024,620.3099976,19,556.7799683,154.4499969,3653
3/31/2021,1055.01001,152.3999939,1465.219971,22,1183.409973,141.6399994,165.8499908,620.2999878,24.12999916,563.1099854,156.519989,4653.689941
4/1/2021,1051.059937,153.8000031,1469.569946,21.02999878,1097.419983,143.3000031,171.4400024,657.0700073,24,440.3499756,164.1600037,4728.060059
4/2/2021,1050.939941,152.5299988,1396.02002,20.02999878,1190.109924,141.3300018,165.1199951,625.8399658,23.25,564.2699585,155.8899994,4683.109863
4/3/2021,1063.069946,150.9400024,1382.119995,21,1248.099976,139.2700043,161.1100006,615.4699707,23,632.6300049,150.6199951,4367.75
4/4/2021,1038.97998,150.2799988,1480.47998,20.02999878,1236.069946,138.5699921,160.9499969,611.8299561,23,624.2399902,150.5500031,4252.939941
4/5/2021,1019.599976,151.1900024,1388.530029,20,1246.909973,139.5299988,161.3699951,615.0700073,22,631.8399658,150.6900024,4161.189941
4/6/2021,1051.77002,4.829999924,0.439999998,200,0.369999982,0,5.609999657,0.07,300,0.299999982,5.900000095,153
4/7/2021,1056.47998,4.730000019,0.659999967,0,0.269999981,4.699999809,0,0,0,0.269999981,0,15000
4/8/2021,1052.98999,145.5899963,1619.709961,21.02999878,1012.48996,135.5599976,154.9299927,650.539978,37.13000107,361.9499817,148.9400024,6772.25
4/9/2021,1047.01001,152.25,1558.699951,20.02999878,1016.029999,142.3300018,162.3600006,651.75,32,364.2799988,156.4700012,6723.75
4/10/2021,1071.280029,153.0999908,1524.619995,21,1017.199951,143.1799927,168.4499969,648.9599609,30,368.2399902,162.3799896,6730.75
4/11/2021,1042.789917,153.2899933,1499.039917,21,1043.659973,143.0099945,167.5699921,646.789978,28,396.8699951,161.1799927,6205.159668
4/12/2021,1058.27002,152.3899994,1490.689941,19.96999931,1041.399994,142.25,168.3699951,646.3099976,27.75,395.0899963,162.019989,6186.869629
4/13/2021,1079.26001,152.5299988,1505.25,21,1044.019958,142.5699921,169.9400024,649.4699707,27.75,394.5499878,163.6600037,6337
4/14/2021,1096.589966,153.0299988,1460.189941,20.02999878,1043.849976,143.2399902,172.2899933,647.5599976,27,396.289978,165.8099976,6401.009766
4/15/2021,1100.539917,153.5899963,1439.26001,20,1040.389954,143.75,173.0800018,642.6599731,27,397.7299805,166.5699921,6388
4/16/2021,1090.26001,154.269989,1423.689941,21,1041.999939,144.6600037,174.1600037,647.7099609,28,394.289978,167.8499908,6254.75
4/17/2021,1097.410034,152.2200012,1457.369995,21,1041.799988,142.3699951,171.8399963,646.9299927,27.87999916,394.8699951,165.6799927,6399.119629
4/18/2021,1073.559937,153.1199951,1446.880005,21.97999954,1045.949982,143.2799988,172.1799927,649.4299927,27,396.519989,165.7299957,6259.5
4/19/2021,1060.099976,153.0899963,1467.130005,21,1034.019958,143.2200012,171.8600006,644.7199707,27,389.2999878,165.5299988,6195
4/20/2021,1090.52002,5.069999695,0.610000014,67,0.319999989,5.349999905,5.480000019,0.059999999,66.93999481,0.25999999,5.769999981,180
4/21/2021,806.8800049,152.7599945,1437.909912,18,1044.759979,142.5999908,169.2099915,646.8099976,21.05999947,397.9499817,162.5699921,4735.810059
4/22/2021,1105.880005,152.1199951,1418.780029,22,1030.209961,142.5099945,172.4499969,637.8999634,27,392.3099976,166.1100006,6362.119629
4/23/2021,1098.23999,153.9799957,1394.630005,21.87999916,1033.679993,144.3300018,173.8199921,638.5100098,27,395.1699829,167.6499939,6296.489746
4/24/2021,1096.349976,154.0699921,1454.549927,22,1033.549988,144.3300018,174.0299988,640.1699829,27,393.3800049,167.75,6284.5
4/25/2021,1076.809937,152.7799988,1427.449951,22,1033.949951,143.0599976,172.3600006,638.0299683,27,395.9199829,166.1499939,6194
4/26/2021,1054.449951,153.7599945,1421.169922,21.96999931,1037.269958,143.8000031,173.3499908,640.8499756,26.25,396.4199829,167.0599976,6032.5
4/27/2021,1065.390015,152.3300018,1424.279907,21.97999954,1040.879974,142.6600037,172.1600037,641.7399902,27,399.1399841,165.6399994,6133.509766
4/28/2021,1085.869995,153.8899994,1452.25,22.96999931,1039.809967,144.2200012,173.519989,641.9899902,27,397.8199768,167.0599976,6220
4/29/2021,1102.339966,153.1299896,1448.880005,22.97999954,1037.969971,143.3099976,172.8600006,643.5299683,27.87999916,394.4400024,166.5399933,6371.5
4/30/2021,1095.599976,153.0099945,1501.799927,24,1043.079956,143.0599976,168.2099915,648.8499756,29,394.2299805,161.8999939,6417.259766
5/1/2021,1107.929932,152.6299896,1494.839966,23,1043.049988,142.6299896,168.2299957,643.4199829,29,399.6300049,161.9499969,6468.25
5/2/2021,1094.900024,152.6299896,1495.52002,22,1040.279968,142.5200043,168.3799896,645.789978,28,394.4899902,161.9499969,6417.75
5/3/2021,997.9099731,152.6399994,1489.529907,18.87999916,1042.809967,142.7399902,171.1299896,647.6499634,24,395.1600037,164.7599945,5805.029785
5/4/2021,1043.439941,151.9299927,1450.689941,20.87999916,1046.589996,141.8799896,170,650.4500122,26,396.1399841,163.7099915,6035.75
5/5/2021,1110.880005,152.4400024,1503.549927,22,1045.519989,142.4400024,168.8999939,649.9199829,29,395.6000061,162.4599915,6474
5/6/2021,1105.390015,152.6499939,1496.5,21.96999931,1045.859985,142.8499908,167.9400024,650.3200073,29,395.539978,161.6399994,6494.5
5/7/2021,1086.97998,152.6299896,1477.789917,21,1043.749969,142.3699951,167.9799957,646.9699707,29,396.7799988,161.5500031,6467.5
5/8/2021,1083.380005,152.1499939,1528.369995,21,1040.259979,142.3099976,168.1399994,648.1199951,28,392.1399841,161.6399994,6375.689941
5/9/2021,1076.699951,151.7200012,1455.5,21,1046.399994,141.7299957,167.6299896,649.7000122,28,396.6999817,160.9299927,6308.25
5/10/2021,971.0999756,151.019989,1486.630005,19,1045.179962,140.8999939,165.4599915,648.4799805,25,396.6999817,158.9199982,5699.77002
5/11/2021,903.5799561,151.3699951,1496.859985,16.97999954,1050.079956,141.1499939,165.2399902,651.789978,22.87999916,398.289978,158.4100037,5181
5/12/2021,1093.400024,152.2099915,1502.039917,20,1044.359955,142.2799988,167.4499969,649.0999756,28,395.2599792,160.8000031,6437.75
5/13/2021,1100.309937,151,1499.890015,20,1040.100006,140.9499969,166.6699982,646.5700073,28,393.5299988,160.3699951,6528.119629
5/14/2021,1081.76001,151.3499908,1542.859985,19.02999878,1042.72998,141.1799927,166.4499969,646.75,27.93999863,395.9799805,159.7799988,6369.75
5/15/2021,1131,152.5800018,1479.380005,20.11999893,1043.73999,142.4599915,167.8600006,648.6199951,28,395.1199951,161.269989,6662.75
5/16/2021,1119.719971,151.8099976,1509.679932,20,1040.619995,141.8799896,168.7299957,647.5100098,28,393.1099854,161.9599915,6554.989746
5/17/2021,1103.689941,152.5800018,1465.109985,19,1039.149994,142.3699951,170.2799988,646.75,27,392.3999939,163.5399933,6432.879883
5/18/2021,1110.049927,151.769989,1515.329956,19.02999878,1042.559998,141.4499969,165.3000031,650.0599976,28,392.5,158.3699951,6617.5
5/19/2021,1125.390015,151.8999939,1511.900024,20.02000046,1045.47995,141.6499939,166.0800018,649.3299561,28.87999916,396.1499939,159.1699982,6664.319824
5/20/2021,1134.640015,151.5999908,1485.77002,19,1044.380005,141.25,167.1399994,648.25,27.75,396.1300049,160.0399933,6711.739746
5/21/2021,1130.299927,151.269989,1527.26001,20,1051.469971,141.0899963,166.5500031,648.5499878,28.87999916,402.9199829,159.5,6748.379883
5/22/2021,1115.27002,151.2599945,1417.409912,19.96999931,1048.549988,140.8799896,168.5699921,648.4400024,27.25,400.1099854,161.6799927,6563.159668
5/23/2021,1100.069946,151.6100006,1484.849976,19.02999878,1040.970001,141.1799927,168.0699921,645.3800049,27,395.5899963,161.0899963,6534.5
5/24/2021,910.3899536,149.0200043,1547.659912,18,1041.719971,138.5899963,162.6999969,646.0899658,23.25,395.6300049,155.5099945,5411.310059
5/25/2021,1121.839966,150.1299896,1554.880005,20.97999954,1047.839996,139.7200012,165.0500031,650.9899902,29.12999916,396.8500061,158.0699921,6660.02002
5/26/2021,1122.640015,150.0800018,1539.349976,21,1053.279968,139.3799896,163.7099915,649.9699707,30,403.3099976,156.4599915,6683
5/27/2021,1109.73999,148.9400024,1534.130005,20.12999916,1037.339935,138.6799927,163.0299988,644.5799561,29,392.7599792,156.3199921,6630.75
5/28/2021,1098.329956,4.789999962,0.399999976,72,0.27,5,5.199999809,0.02,71.25,0.25,5.489999771,181
5/29/2021,1113.380005,150.1100006,1559.140015,20.02999878,1043.069946,139.6399994,164.8799896,649.7799683,29,393.289978,157.6399994,6627.5
5/30/2021,1109.890015,149.7399902,1513.789917,21,1040.009979,139.3899994,163.9799957,645.6199951,28.87999916,394.3899841,156.8699951,6600.5
5/31/2021,1115.709961,150.5099945,1539.469971,20,1047.940002,139.6299896,163.8399963,647.4400024,29.75,400.5,156.5500031,6654
6/1/2021,1104,149.5899963,1570.969971,21,1054.289978,138.8999939,162.1600037,648.2999878,30,405.9899902,154.9299927,6581
6/2/2021,1103.609985,149.2899933,1551.390015,22.02999878,1041.640015,138.7799988,161.3899994,646.2600098,33.13000107,395.3800049,154.4299927,6722.339844
6/3/2021,1136.410034,5.869999886,0.479999989,92.01999664,0.289999992,6.059999943,6.230000019,0,109.8799973,0.289999992,6.549999714,179
6/4/2021,1161.839966,5.539999962,0.280000001,43,0.349999979,5.710000038,5.920000076,0.049999997,47.93999863,0.299999982,6.21999979,108
6/5/2021,1165.02002,5.089999676,0.409999996,35,0.349999979,5.289999962,5.480000019,0.049999997,42,0.299999982,5.769999981,92
6/6/2021,1129.280029,4.859999657,0.379999995,40,0.17,5.019999981,5.239999771,0.029999999,44,0.140000001,5.509999752,89
6/7/2021,1119.179932,4.839999676,0.469999999,42,0.339999989,4.989999771,5.179999828,0.049999997,45,0.289999992,5.440000057,88
6/8/2021,1177.780029,4.829999924,0.409999996,43,0.319999982,4.960000038,5.199999809,0.02,46,0.299999982,5.460000038,93
6/9/2021,1167.049927,150.2399902,1579.099976,23.97999954,1020.139954,139.8199921,162.5899963,647.0199585,36.88000107,373.1199951,155.6299896,7478.239746
